FileName, Keyword, Sentence
05_Tajikistan_1994_May_all.txt, Pamir, liver humanitarian cargo to the population of the Pamir mountains by air" . He said the aircraft " belong
05_Tajikistan_1994_May_all.txt, Pamir, tary uniforms for local guerrillas and that local Pamir self-defence units were blocking approaches to th
05_Tajikistan_1994_May_all.txt, Pamir, of the border near the village of Porshnev in the Pamir mountains. LOAD-DATE: May 4  1994 LANGUAGE: ENGLI
05_Tajikistan_1994_May_all.txt, Pamir, een certain forces in Uzbekistan and militants in Pamir  which are having an influence on the situation i
08_Tajikistan_1994_August_001400.txt, Pamir,  by anti-government forces in the region near the Pamirs more than a month ago  Likholet said that their 
08_Tajikistan_1994_August_001400.txt, Pamir, ncident in the remote town of Khorog  deep in the Pamir Mountains of eastern Tajikistan  would seem to co
08_Tajikistan_1994_August_001400.txt, Pamir, their worst fears. In the nineteenth century  the Pamir Mountains figured centrally in the Great Game  wh
08_Tajikistan_1994_August_001400.txt, Pamir, ly  is twinned with Oxford  is the centre for the Pamiri faction of the opposition. Set in a narrow valle
08_Tajikistan_1994_August_001400.txt, Pamir, oplars which shimmer in the afternoon breeze. The Pamir region  officially known as Gorny Badakhshan  is 
08_Tajikistan_1994_August_001400.txt, Pamir, overnment forces during the civil war. The Muslim Pamiris belong mostly to the liberal Islami sect and ob
08_Tajikistan_1994_August_001400.txt, Pamir,  Kazakhstan  came to Khorog in 1953 and married a Pamiri. 'Are they fundamentalists? My husband is a Musl
08_Tajikistan_1994_August_001400.txt, Pamir, ew holes in the border  get a good toehold in the Pamirs region  turn it into a 'special rule zone' and t
08_Tajikistan_1994_August_001400.txt, Pamir, H: 570 words DATELINE: MOSCOW Tajikistan's remote Pamir mountains were once a favourite hunting spot for 
08_Tajikistan_1994_August_001400.txt, Pamir,  of traditional have-nots from the rural Garm and Pamir areas in central and eastern Tajikistan. The figh
08_Tajikistan_1994_August_001400.txt, Pamir, and neighbouring Uzbekistan. Some 60 000 Garm and Pamir people fled across the Amu Darya River to Afghani
08_Tajikistan_1994_August_001400.txt, Pamir,  encounter between Tajik troops and rebels in the Pamir region  the official said  but he did not provide
08_Tajikistan_1994_August_001400.txt, Pamir, ajor problem in the economically troubled eastern Pamirs region  where authorities have confiscated 103 k
08_Tajikistan_1994_August_001400.txt, Pamir, d's city council was visiting Khorog  in the high Pamir region of Gorno-Badakhshan  to confirm a twinning
08_Tajikistan_1994_August_001400.txt, Pamir,  has said government troops are in control of the Pamir region of the republic where clashes with rebel g
08_Tajikistan_1994_August_001400.txt, Pamir, of the opposition continues in the areas near the Pamirs. LOAD-DATE: August 11  1994 LANGUAGE: ENGLISH Co
09_Tajikistan_1994_August_401524.txt, Pamir, an border guards from the 12th border post on the Pamir sector of the Khorog border detachment was shot a
09_Tajikistan_1994_August_401524.txt, Pamir, incident occurred near the town of Khorugh in the Pamir Mountains on the border with Afghanistan Wednesda
09_Tajikistan_1994_August_401524.txt, Pamir, om the ex-Soviet republic's remote regions in the Pamir mountains bordering Afghanistan. By all accounts 
09_Tajikistan_1994_August_401524.txt, Pamir, hat are ethnic tensions among Tajiks  Uzbeks  and Pamirs  as well as clan conflicts among groups from dif
09_Tajikistan_1994_August_401524.txt, Pamir,  Party and other Islamist groups  and from ethnic Pamirs  agreed to form what amounted to a coalition gov
11_Tajikistan_1994_September_301633.txt, Pamir, s  Tajik government troops regained ground in the Pamir Mountains after losing the area to opposition for
11_Tajikistan_1994_September_301633.txt, Pamir, overnment troops also have regained ground in the Pamir Mountains after losing the area to opposition for
11_Tajikistan_1994_September_301633.txt, Pamir, overnment troops also have regained ground in the Pamir Mountains after losing the area to opposition for
11_Tajikistan_1994_September_301633.txt, Pamir, ind out what is happening in the foothills of the Pamir mountains where there has been a recent escalatio
11_Tajikistan_1994_September_301633.txt, Pamir, he republic's territory through the border in the Pamir area. It cannot be said that the offensive was a 
11_Tajikistan_1994_September_301633.txt, Pamir, tan Government troops have regained ground in the Pamir Mountains that had been lost to opposition forces
11_Tajikistan_1994_September_301633.txt, Pamir, ing in Tavildara district in the foothills of the Pamirs close to the border with the eastern province of
11_Tajikistan_1994_September_301633.txt, Pamir, to the region which had made the situation in the Pamir mountain region " complex" recently. "All rumours
11_Tajikistan_1994_September_301633.txt, Pamir, ople in the autonomous region of Gorno-Badakshan (Pamir)  through the European Community s Humanitarian O
11_Tajikistan_1994_September_301633.txt, Pamir, apital. And battles continue in the area near the Pamirs. Having lost about 30 men dead or wounded  the G
11_Tajikistan_1994_September_301633.txt, Pamir, 00 Islamic troops had entered Tajikistan from the Pamir border station with Afganistan September 8 and 9 
11_Tajikistan_1994_September_301633.txt, Pamir, t strategic bridgehead for reunification with the Pamir region opposition detachments and for subsequentl
11_Tajikistan_1994_September_301633.txt, Pamir, ernment and opposition forces was reported in the Pamir Mountains  an area known as the opposition strong
11_Tajikistan_1994_September_301633.txt, Pamir, ernment and opposition forces was reported in the Pamir Mountains  an area known as the opposition strong
11_Tajikistan_1994_September_301633.txt, Pamir,  unique deposits of rare-earth metals is near the Pamirs.] To go would mean to allow a global armed confl
11_Tajikistan_1994_September_301633.txt, Pamir, n the main square of this little town deep in the Pamir mountains of eastern Tajikistan  rears up against
11_Tajikistan_1994_September_301633.txt, Pamir, Central Asian republic of Tajikistan as the local Pamiri people wistfully remember the many benefits the 
11_Tajikistan_1994_September_301633.txt, Pamir, c of the five ex-Soviet Central Asian states. The Pamir mountains are a knot of ranges where the Himalaya
11_Tajikistan_1994_September_301633.txt, Pamir,  the "Roof of the World". In the 19th century the Pamirs were one of the playing fields of the Great Game
11_Tajikistan_1994_September_301633.txt, Pamir,  the opposition. The guerrillas have bases in the Pamirs and central Tajikistan  as well as in Afghanista
11_Tajikistan_1994_September_301633.txt, Pamir, rom opposition guerrillas. Khorog  capital of the Pamir region  is the center for the Pamiri faction of t
11_Tajikistan_1994_September_301633.txt, Pamir, apital of the Pamir region  is the center for the Pamiri faction of the anti-Dushanbe opposition. The ent
11_Tajikistan_1994_September_301633.txt, Pamir, rnment. Alyoaho Ayunbokov is one commander of the Pamir region's self-declared "Self-Defence Forces"  bas
11_Tajikistan_1994_September_301633.txt, Pamir, overnment of murderers and criminals." The Muslim Pamiris mostly belong to the liberal Ismaili sect and t
11_Tajikistan_1994_September_301633.txt, Pamir, ova  who is Russian  came to Khorog and married a Pamiri. "My husband is a Muslim and I'm a Christian " s
11_Tajikistan_1994_September_301633.txt, Pamir, he single road between the two. Food shops in the Pamir region are bare. Since December 1992  massive qua
11_Tajikistan_1994_September_301633.txt, Pamir, old winters. More than 200 000 people live in the Pamir region  including thousands of refugees who fled 
11_Tajikistan_1994_September_301633.txt, Pamir, al or western Tajikistan  rather than the Islamic Pamiris. A small minority of fighters say they are figh
11_Tajikistan_1994_September_301633.txt, Pamir, homes during the civil war. Many have come to the Pamirs from refugee camps in Afghanistan. A group of si
11_Tajikistan_1994_September_301633.txt, Pamir, hat are ethnic tensions among Tajiks  Uzbeks  and Pamirs  as well as clan conflicts among groups from dif
11_Tajikistan_1994_September_301633.txt, Pamir,  Party and other Islamist groups  and from ethnic Pamirs  agreed to form what amounted to a coalition gov
12_Tajikistan_1994_October_001400.txt, Pamir,  the sharply deteriorating crime situation in the Pamir mountains and constant armed clashes amongst vari
12_Tajikistan_1994_October_001400.txt, Pamir, -Badakhshan  a turbulent autonomous region in the Pamir mountains where the Islamic opposition has a stro
12_Tajikistan_1994_October_001400.txt, Pamir, 0 a.m. (1700 to 0000 GMT) under a decision of the Pamir regional council  Interior Minister Ali Imon-Naza
12_Tajikistan_1994_October_001400.txt, Pamir,  presidential election on November 6 in which the Pamiris  most of whom are Shiite Ismaelite Moslems  are
12_Tajikistan_1994_October_001400.txt, Pamir, ea from the Carpathians to Kamchatka and from the Pamirs to Arctica. In this context  says the paper  the
12_Tajikistan_1994_October_001400.txt, Pamir, rom Garm and Khojand  from Kulyab and Matcha  the Pamir and Gisar  Uzbeks and Russians  Muslims and non-M
12_Tajikistan_1994_October_001400.txt, Pamir, es  mainly from the eastern provinces of Garm and Pamir  demanded that the Tajik government resign. Viole
12_Tajikistan_1994_October_001400.txt, Pamir, iven free rein to persecute residents of Garm and Pamir. As the government prosecuted and banned oppositi
12_Tajikistan_1994_October_001400.txt, Pamir, he capital  Dushanbe  to the Garm region near the Pamir Mountains when his car hit the mine. He and a bod
12_Tajikistan_1994_October_001400.txt, Pamir,   Dushanbe  to the Garm region at the foot of the Pamir mountains when his car struck the mine  the Russi
12_Tajikistan_1994_October_001400.txt, Pamir,   Dushanbe  to the Garm region at the foot of the Pamir mountains when his car struck the mine  the news 
12_Tajikistan_1994_October_001400.txt, Pamir, einforcement  above all on the Moskovskiy and the Pamir [Gorno-Badakhshan border] sectors  Lt-Gen Mikhail
12_Tajikistan_1994_October_001400.txt, Pamir, ns and steppes was a wild dash by car through the Pamir Mountains into Tajikistan  travelling just ahead 
12_Tajikistan_1994_October_001400.txt, Pamir, r. Indeed  wherever he roams from Ashkabad to the Pamir he is assumed to be some sort of nomadic Estonian
13_Tajikistan_1994_October_401632.txt, Pamir, re magical: Dushanbe  Tashkent  Samarkand and the Pamir mountains - impossibly far-flung  vast and myster
13_Tajikistan_1994_October_401632.txt, Pamir, part in the election campaign." the agency quoted Pamira Ulfat-Khanum  a spokeswoman for the region's coa
05_Tajikistan_1994_May_all.txt, Tajikistan, e Second Russian Border Guard This Week Killed in Tajikistan SECTION: International News LENGTH: 173 words DAT
05_Tajikistan_1994_May_all.txt, Tajikistan, tional News LENGTH: 173 words DATELINE: DUSHANBE  Tajikistan    Gunmen shot and killed a Russian officer today
05_Tajikistan_1994_May_all.txt, Tajikistan, .    Borisenkov  a border guard who had served in Tajikistan since 1980  died in a military hospital shortly a
05_Tajikistan_1994_May_all.txt, Tajikistan, than 30 Russian border guards have been killed in Tajikistan since the beginning of 1993. LOAD-DATE: May 31  1
05_Tajikistan_1994_May_all.txt, Tajikistan, dan  Zaire  Rwanda  Burundi  Georgia  Liberia and Tajikistan  it said.    The report said Algeria is experienc
05_Tajikistan_1994_May_all.txt, Tajikistan, e Second Russian Border Guard This Week Killed in Tajikistan SECTION: International news LENGTH: 202 words DAT
05_Tajikistan_1994_May_all.txt, Tajikistan, tional news LENGTH: 202 words DATELINE: DUSHANBE  Tajikistan    Gunmen shot and killed a Russian border guard 
05_Tajikistan_1994_May_all.txt, Tajikistan, ews agency said.    Borisenkov  who had served in Tajikistan since 1980  failed to regain consciousness and di
05_Tajikistan_1994_May_all.txt, Tajikistan, than 30 Russian border guards have been killed in Tajikistan since the beginning of 1993.    Tajikistan  a cou
05_Tajikistan_1994_May_all.txt, Tajikistan, led in Tajikistan since the beginning of 1993.    Tajikistan  a country of about five million people  is the p
05_Tajikistan_1994_May_all.txt, Tajikistan, 48 refugees had returned home from Afghanistan to Tajikistan this morning via the Sher Khan Bandar - Nizhniy P
05_Tajikistan_1994_May_all.txt, Tajikistan, aid that most of the returnees were from southern Tajikistan and that a further 4 000 refugees were camped out
05_Tajikistan_1994_May_all.txt, Tajikistan, te that some regular routes for drugs coming from Tajikistan were discovered  but in 11 instances the "goods" 
05_Tajikistan_1994_May_all.txt, Tajikistan, une; question of dual citizenship for Russians in Tajikistan; reason for delay in talks; background to decisio
05_Tajikistan_1994_May_all.txt, Tajikistan, ce? "Such is one of the terms of the opposition " Tajikistan Foreign Minister Rashid Alimov said in a telephon
05_Tajikistan_1994_May_all.txt, Tajikistan, tions..."    Talking with the foreign minister of Tajikistan I touched on the problem of dual citizenship for 
05_Tajikistan_1994_May_all.txt, Tajikistan,  the ex-USSR. He still voiced the conviction that Tajikistan would join the Russia-Kazakhstan compromise citiz
05_Tajikistan_1994_May_all.txt, Tajikistan, g force commander Col-Gen Patrikeyev had excluded Tajikistan armed forces from the " peacekeepers" contingent 
05_Tajikistan_1994_May_all.txt, Tajikistan, military's attitude to the political situation in Tajikistan even though in the past six months the opposition
05_Tajikistan_1994_May_all.txt, Tajikistan, t is not against the Russian military presence in Tajikistan.    It is also possible that the new peacekeeping
05_Tajikistan_1994_May_all.txt, Tajikistan, action  seen by the opposition as interference in Tajikistan's affairs. This apparently conditioned the govern
05_Tajikistan_1994_May_all.txt, Tajikistan, April  the peacekeeping forces in the Republic of Tajikistan were set two specific tasks:    [Valeriy Patrikey
05_Tajikistan_1994_May_all.txt, Tajikistan, trikeyev  commander of CIS peacekeeping forces in Tajikistan] To help bring the situation on the Tajik-Afghan 
05_Tajikistan_1994_May_all.txt, Tajikistan, eeping forces on the territory of the Republic of Tajikistan are wholly in accordance with the UN Charter. The
05_Tajikistan_1994_May_all.txt, Tajikistan, rter. The UN and CSCE missions in the Republic of Tajikistan have been informed of this.    (b) ITAR-TASS news
05_Tajikistan_1994_May_all.txt, Tajikistan, f report    Commander of Russian Border Troops in Tajikistan Anatoliy Chechulin said that the combat efficienc
05_Tajikistan_1994_May_all.txt, Tajikistan, ion militants are setting up caches of weapons in Tajikistan to be used for subversive operations in the repub
05_Tajikistan_1994_May_all.txt, Tajikistan, capital of Gornyy Badakhshan Oblast in south-east Tajikistan. The deputy commander of the Russian Border Troop
05_Tajikistan_1994_May_all.txt, Tajikistan,  deputy commander of the Russian Border Troops in Tajikistan  Maj-Gen Aleksandr Savchenko  told ITAR-TASS that
05_Tajikistan_1994_May_all.txt, Tajikistan, l of 32 Russian border guards have been killed in Tajikistan so far this year. LOAD-DATE: May 30  1994 LANGUAG
05_Tajikistan_1994_May_all.txt, Tajikistan, CTION: News; Pg. P LENGTH: 182 words    DUSHANBE  Tajikistan _ Gunmen shot and killed a Russian officer    tod
05_Tajikistan_1994_May_all.txt, Tajikistan, d    Borisenkov  a border guard who had served in Tajikistan since    1980  died in a military hospital shortl
05_Tajikistan_1994_May_all.txt, Tajikistan, n 30 Russian border    guards have been killed in Tajikistan since the beginning of 1993. LOAD-DATE: January 3
05_Tajikistan_1994_May_all.txt, Tajikistan, four countries: Russia  Kazakhstan  Kirghizia and Tajikistan. And the government delegation of China. The dele
05_Tajikistan_1994_May_all.txt, Tajikistan, officer of the HQ of the Russian border troops in Tajikistan  Lieutenant-Colonel Vladimir Borisenkov was assas
05_Tajikistan_1994_May_all.txt, Tajikistan,  lately perpetrated against Russian servicemen in Tajikistan. Obviously they are staged by those who do not wa
05_Tajikistan_1994_May_all.txt, Tajikistan, ples  to involve the units of the Russian Army in Tajikistan in the internal conflict. This wicked and treache
05_Tajikistan_1994_May_all.txt, Tajikistan, and killed a Russian border guard in southeastern Tajikistan along the border with Afghanistan  a news agency 
05_Tajikistan_1994_May_all.txt, Tajikistan, nko  deputy commander of Russian border guards in Tajikistan  said the gunman had fired two shots Sunday at th
05_Tajikistan_1994_May_all.txt, Tajikistan, l of 32 Russian border guards have been killed in Tajikistan since the beginning of 1993  the ITAR-Tass news a
05_Tajikistan_1994_May_all.txt, Tajikistan, egotiations is expected soon  the agency said.    Tajikistan  a country of about five million people  is the p
05_Tajikistan_1994_May_all.txt, Tajikistan, opiates entering Kazakhstan from Russia  Ukraine  Tajikistan  Turkmenistan and Uzbekistan. He also said it was
05_Tajikistan_1994_May_all.txt, Tajikistan, 48 refugees had returned home from Afghanistan to Tajikistan this morning via the Sher Khan Bandar - Nizhniy P
05_Tajikistan_1994_May_all.txt, Tajikistan, aid that most of the returnees were from southern Tajikistan and that a further 4 000 refugees were camped out
05_Tajikistan_1994_May_all.txt, Tajikistan, nt Suleyman Demirel received [Rahimjon] Ghaforov  Tajikistan's acting first deputy premier  at the Cankaya Man
05_Tajikistan_1994_May_all.txt, Tajikistan,  at the meeting that relations between Turkey and Tajikistan had great potential. He recalled that Turkey was 
05_Tajikistan_1994_May_all.txt, Tajikistan, ed that Turkey was the first country to recognize Tajikistan's independence. Since then  he said  our relation
05_Tajikistan_1994_May_all.txt, Tajikistan, l] We are ready to develop all our relations with Tajikistan. We are aware of Tajikistan's needs. We are ready
05_Tajikistan_1994_May_all.txt, Tajikistan, ll our relations with Tajikistan. We are aware of Tajikistan's needs. We are ready to contribute to its constr
05_Tajikistan_1994_May_all.txt, Tajikistan, d that during its civil war  the greatest support Tajikistan received was from Turkey. LOAD-DATE: May 29  1994
05_Tajikistan_1994_May_all.txt, Tajikistan, zbekistan  Turkmenistan  Kirgizia  Kazakhstan and Tajikistan  economic  cultural and political exchanges with 
05_Tajikistan_1994_May_all.txt, Tajikistan, being created in Georgia  Armenia  Azerbaijan and Tajikistan. It would seem that the scourge of landmines will
05_Tajikistan_1994_May_all.txt, Tajikistan, viet Union -- Azerbaijan  Kazakhstan  Kirgizstan  Tajikistan  Turkmenistan  and Uzbekistan -- also represent a
05_Tajikistan_1994_May_all.txt, Tajikistan,  world to try and solve problems in areas such as Tajikistan  one of the republics of the former Soviet Union 
05_Tajikistan_1994_May_all.txt, Tajikistan, ommon responsibility" could help ease tensions in Tajikistan  he said.    "It is here that those three culture
05_Tajikistan_1994_May_all.txt, Tajikistan, dation has been carrying out relief operations in Tajikistan and plans to open an office this year in the stri
05_Tajikistan_1994_May_all.txt, Tajikistan, an focused on the plight of the    Asian republic Tajikistan  where all three cultures have come into    confl
05_Tajikistan_1994_May_all.txt, Tajikistan, nia  Azerbaijan and the central Asian republic of Tajikistan has worsened sharply over the past few months.   
05_Tajikistan_1994_May_all.txt, Tajikistan,  have gone back.    Although the factional war in Tajikistan has ended and 90 percent of the refugees who fled
05_Tajikistan_1994_May_all.txt, Tajikistan, ight of the mountainous central Asian republic of Tajikistan  where all three cultures have come into conflict
05_Tajikistan_1994_May_all.txt, Tajikistan, that has conducted emergency relief operations in Tajikistan. The Aga Khan Foundation  which provides technica
05_Tajikistan_1994_May_all.txt, Tajikistan, y Gen. Marrach Goulding is scheduled to arrive in Tajikistan in an attempt to settle the conflict between the 
05_Tajikistan_1994_May_all.txt, Tajikistan, sing flow of Afghan opium entering Kyrgyzstan via Tajikistan. LOAD-DATE: May 26  1994 LANGUAGE: ENGLISH Copyri
05_Tajikistan_1994_May_all.txt, Tajikistan, h trade.'    Russia  which is deploying troops in Tajikistan to prevent an Afghan-led fundamentalist takeover 
05_Tajikistan_1994_May_all.txt, Tajikistan, h trade.'    Russia  which is deploying troops in Tajikistan to prevent an Afghan-led fundamentalist takeover 
05_Tajikistan_1994_May_all.txt, Tajikistan, ential for drug crop production in the Kazakhstan/Tajikistan area and the illegal arms market from eastern Eur
05_Tajikistan_1994_May_all.txt, Tajikistan, h Central Asia. The small mountainous republic of Tajikistan to the east of Uzbekistan has also become a condu
05_Tajikistan_1994_May_all.txt, Tajikistan, ng to flourish.    Drug shipments passing through Tajikistan and Kirgizstan to the west have to travel over di
05_Tajikistan_1994_May_all.txt, Tajikistan, in the conflict-ridden Transcaucasus  Moldova and Tajikistan.    The breaking-point came earlier this year dur
05_Tajikistan_1994_May_all.txt, Tajikistan, cekeeping force into the Central Asian country of Tajikistan  where rebels are attacking Government forces fro
05_Tajikistan_1994_May_all.txt, Tajikistan, he rest -- 2-3 tons  quite insignificant amounts. Tajikistan used to extract 4 tons of gold. Naturally  Uzbeki
05_Tajikistan_1994_May_all.txt, Tajikistan, alling attention to the former Soviet republic of Tajikistan  the Aga Khan said  "It is here that those three 
05_Tajikistan_1994_May_all.txt, Tajikistan, f these three cultures in solving the problems of Tajikistan. "The ex- Communist world  although it failed eco
05_Tajikistan_1994_May_all.txt, Tajikistan, ist societies.    "The result of the encounter in Tajikistan " he said  "may determine much about the way hist
05_Tajikistan_1994_May_all.txt, Tajikistan, has been involved in the Pamir mountain region of Tajikistan since 1992. With aid from several agencies in Eur
05_Tajikistan_1994_May_all.txt, Tajikistan,  Central Asian  States of Kazakhstan  Kyrgyzstan  Tajikistan  Turkmenistan and  Uzbekistan will take part in t
05_Tajikistan_1994_May_all.txt, Tajikistan, e Central Asian States of Kazakhstan  Kyrgyzstan  Tajikistan  Turkmenistan and Uzbekistan will take part in th
05_Tajikistan_1994_May_all.txt, Tajikistan,  states  especially Ukraine  Armenia  Georgia and Tajikistan  regretting that consequently the Bank did not at
05_Tajikistan_1994_May_all.txt, Tajikistan, 4 ECU 1 million for war victims in Togo  Liberia  Tajikistan and Armenia SECTION: No. 22 LENGTH: 213 words    
05_Tajikistan_1994_May_all.txt, Tajikistan, lated to the recent worsening of the situation in Tajikistan and on the Tajik-Afghan border. One of the main r
05_Tajikistan_1994_May_all.txt, Tajikistan,  with that  but Kazakhstan's border with China or Tajikistan's border with Afghanistan should be closed  moreo
05_Tajikistan_1994_May_all.txt, Tajikistan, has been shed in Moldova  Georgia  Azerbaijan and Tajikistan in the former Soviet Union  and in Yugoslavia  si
05_Tajikistan_1994_May_all.txt, Tajikistan, ica; also for opium and hashish from Afghanistan  Tajikistan  Uzbekistan  and Kazakhstan; for cocaine from Col
05_Tajikistan_1994_May_all.txt, Tajikistan, rmer Soviet republics of Azerbaijan  Georgia  and Tajikistan  all of whom have been implicated in the heroin t
05_Tajikistan_1994_May_all.txt, Tajikistan, l Asian republics of Uzbekistan  Turkmenistan and Tajikistan will become increasingly important as a as a prod
05_Tajikistan_1994_May_all.txt, Tajikistan, in the CIS republics Uzbekistan  Turkmenistan and Tajikistan.    In the Commonwealth of Independent States  fo
05_Tajikistan_1994_May_all.txt, Tajikistan, aine (especially in the Chernobyl region)  and in Tajikistan.    Uzbekistan has more than 3 000 poppy and cann
05_Tajikistan_1994_May_all.txt, Tajikistan, "    Collins claimed that Russian soldiers now in Tajikistan have played a constructive role. He said that in 
05_Tajikistan_1994_May_all.txt, Tajikistan, f Russia takes a benevolent view of the people of Tajikistan and that they have expressed readiness for all-ro
05_Tajikistan_1994_May_all.txt, Tajikistan, dget deficit    Esteemed friends  the Republic of Tajikistan  in spite of achieving its political independence
05_Tajikistan_1994_May_all.txt, Tajikistan,  congratulations and best wishes of the people of Tajikistan to Islam Abdulghaniyevich on the occasion of his 
05_Tajikistan_1994_May_all.txt, Tajikistan,   The commander of the CIS peacekeeping forces in Tajikistan has said Tajik units have been withdrawn from his
05_Tajikistan_1994_May_all.txt, Tajikistan, also said that the peacekeeping forces'mandate in Tajikistan has been extended until 31st December. He express
05_Tajikistan_1994_May_all.txt, Tajikistan, roine is concerned  Uzbekistan  Turkmenistan  and Tajikistan are major players. According to our information  
05_Tajikistan_1994_May_all.txt, Tajikistan, hting. Most Russian civilians have cleared out of Tajikistan  and an estimated 43 000 Russians left Georgia in
05_Tajikistan_1994_May_all.txt, Tajikistan, places like Wimbledon and Slough."    Georgia and Tajikistan are known to be considering setting up some form 
05_Tajikistan_1994_May_all.txt, Tajikistan,     Kalbadia Torshachev immigrated from Dushanbe  Tajikistan in 1992 with her non-Jewish husband and two child
05_Tajikistan_1994_May_all.txt, Tajikistan, ups together Iran  Pakistan  Turkey  Afghanistan  Tajikistan  Kyrghizstan  Kazakhstan  Uzbekistan  Turkmenista
05_Tajikistan_1994_May_all.txt, Tajikistan, e shaking their heads and screaming. ADAMS: Also  Tajikistan where 25 000 Russian troops try to hold back a ci
05_Tajikistan_1994_May_all.txt, Tajikistan, ngs Considered (NPR 4:30 pm ET) Russian Troops in Tajikistan Claim Peace Keeper Status GUESTS: Col. IVAN MALAK
05_Tajikistan_1994_May_all.txt, Tajikistan, GHT: The Russian army troops currently protecting Tajikistan's border from rebel incursion would like United N
05_Tajikistan_1994_May_all.txt, Tajikistan, nd provide funding for the Russian operations. In Tajikistan  at the extreme edge of the old Soviet Empire  Ru
05_Tajikistan_1994_May_all.txt, Tajikistan, ge near the town of Kurgonchubey [sp] in southern Tajikistan. We are only 50 miles from the border with Afghan
05_Tajikistan_1994_May_all.txt, Tajikistan, ight. In 1992  the thousands of Russian troops in Tajikistan did not prevent this village and many like it fro
05_Tajikistan_1994_May_all.txt, Tajikistan, ught between local clans seeking pre-imminence in Tajikistan. With the help of Russia's army  those who favore
05_Tajikistan_1994_May_all.txt, Tajikistan, ommander of the local 1 000-strong brigade of the Tajikistan Army in Kurgonchubey. Two years ago  Kuganov foug
05_Tajikistan_1994_May_all.txt, Tajikistan, er  Kuganov admits that the current government of Tajikistan cannot survive without the help of the Russians. 
05_Tajikistan_1994_May_all.txt, Tajikistan, r borders. We can't defend this border ourselves. Tajikistan is the road to Russia. If the opposition conquers
05_Tajikistan_1994_May_all.txt, Tajikistan, ace  then others are threatened. SHUSTER: Back in Tajikistan's capital Dushonbey  its the job of Col. Ivan Mal
05_Tajikistan_1994_May_all.txt, Tajikistan, points out. These are Commonwealth troops here in Tajikistan he says. So the U.N. should grant us official sta
05_Tajikistan_1994_May_all.txt, Tajikistan,  is true that one of the goals of the Russians in Tajikistan is establishment of peace and security. Without R
05_Tajikistan_1994_May_all.txt, Tajikistan, nt of peace and security. Without Russian troops  Tajikistan would surely deteriorate into the bloody chaos th
05_Tajikistan_1994_May_all.txt, Tajikistan, ns campaign to convince the world its presence in Tajikistan is no different than the American presence in Som
05_Tajikistan_1994_May_all.txt, Tajikistan, ssia would welcome the troops of other nations in Tajikistan  that Russia would even be willing to subordinate
05_Tajikistan_1994_May_all.txt, Tajikistan,  Malavich's interpretation of the Russian role in Tajikistan. Col. Yvgeny Merkulov [sp] commands the local reg
05_Tajikistan_1994_May_all.txt, Tajikistan, s. Col. Merkulov does not conceive of his role in Tajikistan in any way similar to that of the U.N. peace keep
05_Tajikistan_1994_May_all.txt, Tajikistan,  is done in light of Russia's interests. We begot Tajikistan. To leave at such a time would be a betrayal. Our
05_Tajikistan_1994_May_all.txt, Tajikistan, ussia receive U.N. status for its intervention in Tajikistan  that could set a serious precedent which Moscow 
05_Tajikistan_1994_May_all.txt, Tajikistan, the West does not really want to see Russia leave Tajikistan. There have been no calls for the withdrawal of R
05_Tajikistan_1994_May_all.txt, Tajikistan, roops. Without the Russians here  everybody knows Tajikistan would sink into more armed conflict and chaos and
